seriesId,date,screen,views 
top-gear,20200909,desktop,165
top-gear,20200909,tablet,52
game-of-thrones,20200909,desktop,412
walking-dead,20200909,tv,3668
breaking-bad,20200909,tv,1
family-guy,20200909,tv,17
game-of-thrones,20200909,mobile,215
walking-dead,20200909,tv,1948
breaking-bad,20200909,tv,349
walking-dead,20200909,desktop,2126
how-i-met-your-mother,20200909,tv,3388
family-guy,20200909,mobile,495
how-i-met-your-mother,20200909,mobile,8946
walking-dead,20200909,mobile,528
breaking-bad,20200909,tablet,207
how-i-met-your-mother,20200909,tablet,1721
family-guy,20200909,tv,1366
game-of-thrones,20200909,tablet,95
breaking-bad,20200909,mobile,205
walking-dead,20200909,tv,12
walking-dead,20200909,tablet,723
family-guy,20200909,tablet,430
family-guy,20200909,tv,2535
top-gear,20200909,mobile,54
family-guy,20200909,desktop,2444
how-i-met-your-mother,20200909,desktop,8442
game-of-thrones,20200909,tv,72
breaking-bad,20200909,tv,708
top-gear,20200909,tv,252
how-i-met-your-mother,20200909,tv,1419
breaking-bad,20200909,desktop,640
game-of-thrones,20200909,tv,183
how-i-met-your-mother,20200909,tv,23
top-gear,20200909,tv,190
breaking-bad,20200910,tv,209
walking-dead,20200910,tv,7
game-of-thrones,20200910,tv,64
breaking-bad,20200910,tv,397
family-guy,20200910,tablet,528
breaking-bad,20200910,tv,7
how-i-met-your-mother,20200910,tv,2379
top-gear,20200910,mobile,41
how-i-met-your-mother,20200910,tv,5156
breaking-bad,20200910,mobile,171
walking-dead,20200910,desktop,1467
family-guy,20200910,mobile,517
top-gear,20200910,tv,208
game-of-thrones,20200910,tablet,48
top-gear,20200910,desktop,184
game-of-thrones,20200910,desktop,353
walking-dead,20200910,tv,1058
breaking-bad,20200910,desktop,425
walking-dead,20200910,tablet,491
game-of-thrones,20200910,mobile,129
walking-dead,20200910,tv,2219
how-i-met-your-mother,20200910,desktop,14157
family-guy,20200910,tv,1250
top-gear,20200910,tv,113
top-gear,20200910,tablet,31
walking-dead,20200910,mobile,323
family-guy,20200910,desktop,2384
game-of-thrones,20200910,tv,144
breaking-bad,20200910,tablet,97
family-guy,20200910,tv,2398
family-guy,20200910,tv,12
how-i-met-your-mother,20200910,mobile,11586
how-i-met-your-mother,20200910,tv,20
how-i-met-your-mother,20200910,tablet,2965
top-gear,20200911,desktop,166
top-gear,20200911,mobile,34
top-gear,20200911,tv,127
walking-dead,20200911,tv,1981
game-of-thrones,20200911,mobile,95
how-i-met-your-mother,20200911,tv,45
game-of-thrones,20200911,tv,42
family-guy,20200911,desktop,2649
breaking-bad,20200911,tv,8
family-guy,20200911,mobile,468
how-i-met-your-mother,20200911,desktop,18414
game-of-thrones,20200911,tablet,61
how-i-met-your-mother,20200911,tv,3375
how-i-met-your-mother,20200911,mobile,14452
family-guy,20200911,tv,11
family-guy,20200911,tablet,549
breaking-bad,20200911,mobile,165
top-gear,20200911,tablet,38
how-i-met-your-mother,20200911,tablet,3898
walking-dead,20200911,desktop,1393
game-of-thrones,20200911,tv,129
breaking-bad,20200911,tablet,110
breaking-bad,20200911,tv,379
top-gear,20200911,tv,117
family-guy,20200911,tv,2418
walking-dead,20200911,mobile,287
walking-dead,20200911,tablet,404
breaking-bad,20200911,tv,158
walking-dead,20200911,tv,3
family-guy,20200911,tv,1307
game-of-thrones,20200911,desktop,312
walking-dead,20200911,tv,991
how-i-met-your-mother,20200911,tv,7009
breaking-bad,20200911,desktop,411
game-of-thrones,20200911,tv,3
top-gear,20200912,mobile,45
walking-dead,20200912,tv,770
how-i-met-your-mother,20200912,tv,38
walking-dead,20200912,tablet,377
family-guy,20200912,mobile,2482
top-gear,20200912,desktop,100
how-i-met-your-mother,20200912,tablet,4031
game-of-thrones,20200912,tv,39
game-of-thrones,20200912,tv,87
family-guy,20200912,tv,5584
game-of-thrones,20200912,tablet,75
family-guy,20200912,tv,49
breaking-bad,20200912,tv,171
game-of-thrones,20200912,mobile,54
family-guy,20200912,desktop,10999
top-gear,20200912,tv,157
breaking-bad,20200912,tv,407
how-i-met-your-mother,20200912,mobile,13948
how-i-met-your-mother,20200912,tv,3145
breaking-bad,20200912,tablet,103
game-of-thrones,20200912,desktop,281
breaking-bad,20200912,tv,1
walking-dead,20200912,desktop,1008
how-i-met-your-mother,20200912,desktop,18967
how-i-met-your-mother,20200912,tv,6973
family-guy,20200912,tablet,2085
breaking-bad,20200912,mobile,142
top-gear,20200912,tablet,54
game-of-thrones,20200912,tv,4
walking-dead,20200912,tv,6
walking-dead,20200912,mobile,218
walking-dead,20200912,tv,1705
family-guy,20200912,tv,11398
top-gear,20200912,tv,72
breaking-bad,20200912,desktop,355
breaking-bad,20200913,tv,138
family-guy,20200913,tablet,1872
breaking-bad,20200913,tablet,84
breaking-bad,20200913,mobile,142
top-gear,20200913,tv,216
game-of-thrones,20200913,desktop,324
family-guy,20200913,tv,37
family-guy,20200913,mobile,2186
how-i-met-your-mother,20200913,desktop,22000
walking-dead,20200913,tv,1
how-i-met-your-mother,20200913,tablet,4671
family-guy,20200913,tv,8537
walking-dead,20200913,desktop,1038
breaking-bad,20200913,desktop,331
breaking-bad,20200913,tv,368
family-guy,20200913,tv,3765
how-i-met-your-mother,20200913,tv,8401
game-of-thrones,20200913,tv,100
game-of-thrones,20200913,mobile,124
family-guy,20200913,desktop,8436
how-i-met-your-mother,20200913,tv,61
game-of-thrones,20200913,tv,2
walking-dead,20200913,tablet,416
top-gear,20200913,desktop,121
game-of-thrones,20200913,tablet,60
how-i-met-your-mother,20200913,mobile,17133
walking-dead,20200913,tv,672
top-gear,20200913,mobile,38
top-gear,20200913,tv,56
top-gear,20200913,tablet,20
walking-dead,20200913,tv,1559
how-i-met-your-mother,20200913,tv,3893
walking-dead,20200913,mobile,195
game-of-thrones,20200913,tv,27
how-i-met-your-mother,20200914,tv,4377
family-guy,20200914,tv,4959
walking-dead,20200914,tv,575
breaking-bad,20200914,tablet,113
family-guy,20200914,mobile,1202
top-gear,20200914,mobile,68
top-gear,20200914,desktop,177
game-of-thrones,20200914,tablet,42
how-i-met-your-mother,20200914,tv,78
how-i-met-your-mother,20200914,tv,9730
game-of-thrones,20200914,desktop,312
how-i-met-your-mother,20200914,mobile,16917
walking-dead,20200914,tv,3
family-guy,20200914,tv,1988
walking-dead,20200914,tablet,293
top-gear,20200914,tv,171
breaking-bad,20200914,tv,376
how-i-met-your-mother,20200914,tablet,5197
top-gear,20200914,tablet,54
walking-dead,20200914,tv,1348
breaking-bad,20200914,tv,141
game-of-thrones,20200914,tv,36
family-guy,20200914,tv,18
game-of-thrones,20200914,mobile,103
breaking-bad,20200914,desktop,302
game-of-thrones,20200914,tv,3
walking-dead,20200914,desktop,867
game-of-thrones,20200914,tv,85
breaking-bad,20200914,mobile,118
family-guy,20200914,desktop,4472
walking-dead,20200914,mobile,220
top-gear,20200914,tv,43
how-i-met-your-mother,20200914,desktop,23037
family-guy,20200914,tablet,925
top-gear,20200915,tablet,37
game-of-thrones,20200915,tablet,65
walking-dead,20200915,mobile,224
top-gear,20200915,tv,202
top-gear,20200915,tv,63
breaking-bad,20200915,desktop,291
game-of-thrones,20200915,mobile,115
how-i-met-your-mother,20200915,mobile,19195
how-i-met-your-mother,20200915,tv,79
breaking-bad,20200915,mobile,182
breaking-bad,20200915,tv,1
how-i-met-your-mother,20200915,desktop,21884
family-guy,20200915,tv,4405
top-gear,20200915,desktop,136
family-guy,20200915,mobile,950
family-guy,20200915,tv,1675
game-of-thrones,20200915,desktop,313
breaking-bad,20200915,tv,341
how-i-met-your-mother,20200915,tv,4996
walking-dead,20200915,tablet,335
family-guy,20200915,tablet,762
game-of-thrones,20200915,tv,94
family-guy,20200915,tv,19
top-gear,20200915,mobile,48
breaking-bad,20200915,tv,128
family-guy,20200915,desktop,3333
walking-dead,20200915,tv,1426
how-i-met-your-mother,20200915,tv,9918
how-i-met-your-mother,20200915,tablet,5412
walking-dead,20200915,tv,29
breaking-bad,20200915,tablet,98
walking-dead,20200915,tv,663
game-of-thrones,20200915,tv,43
walking-dead,20200915,desktop,883
walking-dead,20200916,tv,11
walking-dead,20200916,tv,2575
top-gear,20200916,tv,3
walking-dead,20200916,tv,1135
how-i-met-your-mother,20200916,tablet,7389
top-gear,20200916,tv,300
family-guy,20200916,tv,2788
family-guy,20200916,mobile,1116
game-of-thrones,20200916,tablet,89
game-of-thrones,20200916,tv,152
breaking-bad,20200916,tablet,154
family-guy,20200916,tablet,954
family-guy,20200916,desktop,4496
family-guy,20200916,tv,24
how-i-met-your-mother,20200916,tv,15315
walking-dead,20200916,mobile,296
how-i-met-your-mother,20200916,desktop,33003
top-gear,20200916,tv,83
game-of-thrones,20200916,tv,40
walking-dead,20200916,desktop,1491
how-i-met-your-mother,20200916,tv,63
breaking-bad,20200916,mobile,163
game-of-thrones,20200916,desktop,479
top-gear,20200916,desktop,287
breaking-bad,20200916,tv,593
how-i-met-your-mother,20200916,mobile,24923
top-gear,20200916,mobile,60
walking-dead,20200916,tablet,596
breaking-bad,20200916,tv,210
game-of-thrones,20200916,mobile,132
how-i-met-your-mother,20200916,tv,7515
family-guy,20200916,tv,7023
top-gear,20200916,tablet,65
breaking-bad,20200916,desktop,528
walking-dead,20200917,desktop,1046
how-i-met-your-mother,20200917,tv,6488
game-of-thrones,20200917,desktop,584
how-i-met-your-mother,20200917,desktop,33638
breaking-bad,20200917,tv,336
how-i-met-your-mother,20200917,tablet,7277
top-gear,20200917,tv,64
how-i-met-your-mother,20200917,mobile,23429
family-guy,20200917,mobile,841
game-of-thrones,20200917,tv,175
breaking-bad,20200917,mobile,126
family-guy,20200917,tablet,761
top-gear,20200917,mobile,44
how-i-met-your-mother,20200917,tv,13147
family-guy,20200917,tv,4581
walking-dead,20200917,tv,752
top-gear,20200917,tv,220
family-guy,20200917,desktop,3552
walking-dead,20200917,tv,1571
family-guy,20200917,tv,1726
breaking-bad,20200917,tv,167
breaking-bad,20200917,tablet,137
top-gear,20200917,desktop,196
family-guy,20200917,tv,18
how-i-met-your-mother,20200917,tv,81
walking-dead,20200917,tv,6
game-of-thrones,20200917,tv,60
walking-dead,20200917,tablet,426
breaking-bad,20200917,desktop,420
top-gear,20200917,tablet,30
game-of-thrones,20200917,tablet,153
walking-dead,20200917,mobile,176
game-of-thrones,20200917,mobile,128
walking-dead,20200918,tv,1
breaking-bad,20200918,desktop,375
game-of-thrones,20200918,tablet,154
family-guy,20200918,tv,3808
family-guy,20200918,desktop,3295
how-i-met-your-mother,20200918,tv,66
game-of-thrones,20200918,tv,78
walking-dead,20200918,desktop,814
top-gear,20200918,mobile,30
top-gear,20200918,tv,55
family-guy,20200918,mobile,757
family-guy,20200918,tablet,726
breaking-bad,20200918,tablet,109
top-gear,20200918,tv,125
walking-dead,20200918,tv,1218
game-of-thrones,20200918,tv,225
top-gear,20200918,tablet,17
breaking-bad,20200918,tv,305
walking-dead,20200918,mobile,161
how-i-met-your-mother,20200918,mobile,20920
breaking-bad,20200918,tv,116
top-gear,20200918,desktop,128
walking-dead,20200918,tablet,373
breaking-bad,20200918,mobile,129
how-i-met-your-mother,20200918,tv,11852
family-guy,20200918,tv,13
how-i-met-your-mother,20200918,tv,5898
game-of-thrones,20200918,mobile,236
family-guy,20200918,tv,1542
how-i-met-your-mother,20200918,tablet,6890
walking-dead,20200918,tv,682
game-of-thrones,20200918,desktop,798
how-i-met-your-mother,20200918,desktop,30364
game-of-thrones,20200919,tv,1
game-of-thrones,20200919,tv,178
family-guy,20200919,tv,5561
how-i-met-your-mother,20200919,tv,5965
top-gear,20200919,tv,139
how-i-met-your-mother,20200919,tv,65
game-of-thrones,20200919,mobile,204
how-i-met-your-mother,20200919,tablet,7550
family-guy,20200919,desktop,10495
walking-dead,20200919,desktop,801
breaking-bad,20200919,tv,1
breaking-bad,20200919,mobile,120
walking-dead,20200919,tv,1196
family-guy,20200919,mobile,2634
top-gear,20200919,tv,27
family-guy,20200919,tv,12225
breaking-bad,20200919,tablet,85
walking-dead,20200919,tv,624
breaking-bad,20200919,tv,286
top-gear,20200919,tablet,44
how-i-met-your-mother,20200919,desktop,34005
how-i-met-your-mother,20200919,mobile,24073
game-of-thrones,20200919,desktop,765
top-gear,20200919,desktop,137
breaking-bad,20200919,desktop,427
walking-dead,20200919,mobile,195
game-of-thrones,20200919,tv,73
top-gear,20200919,mobile,17
walking-dead,20200919,tablet,339
family-guy,20200919,tablet,2029
how-i-met-your-mother,20200919,tv,12348
family-guy,20200919,tv,58
breaking-bad,20200919,tv,128
game-of-thrones,20200919,tablet,172
how-i-met-your-mother,20200920,desktop,42315
how-i-met-your-mother,20200920,tv,117
breaking-bad,20200920,mobile,105
walking-dead,20200920,tablet,350
game-of-thrones,20200920,tv,190
game-of-thrones,20200920,tv,82
breaking-bad,20200920,tv,313
walking-dead,20200920,mobile,180
top-gear,20200920,mobile,54
family-guy,20200920,mobile,2418
how-i-met-your-mother,20200920,tv,15737
game-of-thrones,20200920,tablet,188
family-guy,20200920,tv,47
breaking-bad,20200920,tv,86
family-guy,20200920,desktop,8565
walking-dead,20200920,tv,6
top-gear,20200920,tv,186
family-guy,20200920,tablet,1799
game-of-thrones,20200920,desktop,798
breaking-bad,20200920,desktop,313
top-gear,20200920,desktop,125
how-i-met-your-mother,20200920,tablet,9669
family-guy,20200920,tv,9952
walking-dead,20200920,desktop,841
game-of-thrones,20200920,mobile,225
family-guy,20200920,tv,4249
walking-dead,20200920,tv,1059
how-i-met-your-mother,20200920,tv,6864
top-gear,20200920,tv,44
breaking-bad,20200920,tablet,87
how-i-met-your-mother,20200920,mobile,33588
walking-dead,20200920,tv,524
top-gear,20200920,tablet,19
walking-dead,20200921,mobile,165
breaking-bad,20200921,mobile,138
family-guy,20200921,tablet,945
how-i-met-your-mother,20200921,tv,7846
game-of-thrones,20200921,mobile,241
family-guy,20200921,tv,5787
game-of-thrones,20200921,tv,4
how-i-met-your-mother,20200921,mobile,30539
family-guy,20200921,tv,25
walking-dead,20200921,tablet,311
top-gear,20200921,tablet,31
how-i-met-your-mother,20200921,tv,17259
game-of-thrones,20200921,tv,179
top-gear,20200921,mobile,23
family-guy,20200921,tv,2335
top-gear,20200921,tv,68
how-i-met-your-mother,20200921,desktop,41790
game-of-thrones,20200921,desktop,886
top-gear,20200921,tv,265
walking-dead,20200921,tv,590
breaking-bad,20200921,tv,278
breaking-bad,20200921,tablet,91
family-guy,20200921,desktop,4343
how-i-met-your-mother,20200921,tv,65
game-of-thrones,20200921,tv,53
family-guy,20200921,mobile,1222
walking-dead,20200921,desktop,713
breaking-bad,20200921,desktop,317
how-i-met-your-mother,20200921,tablet,9666
breaking-bad,20200921,tv,109
top-gear,20200921,desktop,138
walking-dead,20200921,tv,2
game-of-thrones,20200921,tablet,140
walking-dead,20200921,tv,1258
how-i-met-your-mother,20200922,tv,16595
family-guy,20200922,mobile,840
how-i-met-your-mother,20200922,desktop,38076
walking-dead,20200922,tv,1428
family-guy,20200922,tv,3812
top-gear,20200922,tablet,31
family-guy,20200922,tv,1497
family-guy,20200922,tablet,607
how-i-met-your-mother,20200922,mobile,31861
game-of-thrones,20200922,desktop,870
how-i-met-your-mother,20200922,tablet,9241
walking-dead,20200922,tablet,350
game-of-thrones,20200922,tablet,127
top-gear,20200922,mobile,46
walking-dead,20200922,mobile,208
family-guy,20200922,desktop,2594
breaking-bad,20200922,mobile,134
how-i-met-your-mother,20200922,tv,74
game-of-thrones,20200922,tv,49
top-gear,20200922,tv,50
breaking-bad,20200922,desktop,322
walking-dead,20200922,tv,626
game-of-thrones,20200922,tv,164
breaking-bad,20200922,tablet,85
walking-dead,20200922,tv,2
breaking-bad,20200922,tv,292
game-of-thrones,20200922,mobile,286
walking-dead,20200922,desktop,787
breaking-bad,20200922,tv,133
top-gear,20200922,tv,219
how-i-met-your-mother,20200922,tv,7940
top-gear,20200922,desktop,161
family-guy,20200922,tv,21
game-of-thrones,20200923,tv,74
walking-dead,20200923,tv,10
game-of-thrones,20200923,desktop,1091
how-i-met-your-mother,20200923,tv,10360
top-gear,20200923,mobile,72
how-i-met-your-mother,20200923,tv,125
how-i-met-your-mother,20200923,tv,22080
family-guy,20200923,mobile,1304
family-guy,20200923,tv,47
family-guy,20200923,tablet,922
walking-dead,20200923,tv,1012
family-guy,20200923,tv,6714
how-i-met-your-mother,20200923,mobile,37141
breaking-bad,20200923,tv,2
family-guy,20200923,desktop,4537
breaking-bad,20200923,desktop,521
walking-dead,20200923,desktop,1178
top-gear,20200923,desktop,128
breaking-bad,20200923,tv,217
how-i-met-your-mother,20200923,desktop,50186
breaking-bad,20200923,mobile,179
top-gear,20200923,tv,354
breaking-bad,20200923,tv,390
breaking-bad,20200923,tablet,123
walking-dead,20200923,tv,2316
game-of-thrones,20200923,tv,224
how-i-met-your-mother,20200923,tablet,11151
top-gear,20200923,tablet,25
walking-dead,20200923,tablet,463
top-gear,20200923,tv,100
walking-dead,20200923,mobile,334
game-of-thrones,20200923,tablet,233
game-of-thrones,20200923,mobile,404
family-guy,20200923,tv,2853
family-guy,20200924,mobile,856
top-gear,20200924,tablet,33
game-of-thrones,20200924,tablet,176
walking-dead,20200924,mobile,198
how-i-met-your-mother,20200924,tv,8507
how-i-met-your-mother,20200924,tablet,10461
breaking-bad,20200924,tv,5
breaking-bad,20200924,desktop,389
breaking-bad,20200924,tv,312
breaking-bad,20200924,tablet,114
game-of-thrones,20200924,tv,104
walking-dead,20200924,tv,5
family-guy,20200924,tv,2031
family-guy,20200924,tv,11
breaking-bad,20200924,tv,161
family-guy,20200924,tablet,676
how-i-met-your-mother,20200924,tv,19479
breaking-bad,20200924,mobile,169
top-gear,20200924,tv,180
top-gear,20200924,desktop,158
game-of-thrones,20200924,tv,215
family-guy,20200924,desktop,3502
top-gear,20200924,tv,31
family-guy,20200924,tv,4752
walking-dead,20200924,tv,1497
how-i-met-your-mother,20200924,desktop,50062
how-i-met-your-mother,20200924,tv,125
how-i-met-your-mother,20200924,mobile,36151
game-of-thrones,20200924,mobile,322
walking-dead,20200924,desktop,882
walking-dead,20200924,tv,669
top-gear,20200924,mobile,41
game-of-thrones,20200924,desktop,851
walking-dead,20200924,tablet,343
how-i-met-your-mother,20200925,tv,19173
family-guy,20200925,tv,10
game-of-thrones,20200925,tv,82
top-gear,20200925,tablet,42
walking-dead,20200925,tv,9
top-gear,20200925,mobile,21
walking-dead,20200925,tablet,351
how-i-met-your-mother,20200925,tablet,11270
walking-dead,20200925,tv,1265
top-gear,20200925,tv,158
walking-dead,20200925,desktop,762
breaking-bad,20200925,tv,107
family-guy,20200925,mobile,644
breaking-bad,20200925,mobile,102
how-i-met-your-mother,20200925,tv,8926
family-guy,20200925,tv,1561
how-i-met-your-mother,20200925,mobile,36240
top-gear,20200925,tv,43
top-gear,20200925,desktop,150
game-of-thrones,20200925,tv,261
game-of-thrones,20200925,mobile,386
breaking-bad,20200925,tv,291
walking-dead,20200925,mobile,184
game-of-thrones,20200925,tablet,101
family-guy,20200925,tv,3392
walking-dead,20200925,tv,586
breaking-bad,20200925,tablet,104
game-of-thrones,20200925,tv,1
family-guy,20200925,desktop,2800
how-i-met-your-mother,20200925,desktop,50651
game-of-thrones,20200925,desktop,970
breaking-bad,20200925,tv,1
breaking-bad,20200925,desktop,320
family-guy,20200925,tablet,505
how-i-met-your-mother,20200925,tv,126
walking-dead,20200926,mobile,192
how-i-met-your-mother,20200926,tv,5592
family-guy,20200926,tv,4404
breaking-bad,20200926,desktop,374
game-of-thrones,20200926,mobile,251
game-of-thrones,20200926,tv,190
breaking-bad,20200926,tablet,93
family-guy,20200926,tv,53
family-guy,20200926,tablet,1556
walking-dead,20200926,tablet,316
breaking-bad,20200926,tv,113
top-gear,20200926,mobile,33
top-gear,20200926,desktop,142
breaking-bad,20200926,tv,257
how-i-met-your-mother,20200926,tv,12187
walking-dead,20200926,desktop,757
how-i-met-your-mother,20200926,tv,52
walking-dead,20200926,tv,3
how-i-met-your-mother,20200926,tablet,5929
game-of-thrones,20200926,desktop,689
top-gear,20200926,tv,171
game-of-thrones,20200926,tv,70
top-gear,20200926,tv,77
top-gear,20200926,tablet,46
how-i-met-your-mother,20200926,mobile,14553
game-of-thrones,20200926,tv,7
game-of-thrones,20200926,tablet,124
family-guy,20200926,mobile,2059
walking-dead,20200926,tv,1079
family-guy,20200926,desktop,8696
breaking-bad,20200926,mobile,121
family-guy,20200926,tv,10681
how-i-met-your-mother,20200926,desktop,27685
walking-dead,20200926,tv,518
family-guy,20200927,mobile,1996
walking-dead,20200927,tv,4
walking-dead,20200927,tablet,330
top-gear,20200927,tv,139
game-of-thrones,20200927,mobile,208
family-guy,20200927,tablet,1475
game-of-thrones,20200927,tv,1
family-guy,20200927,tv,9337
game-of-thrones,20200927,desktop,634
game-of-thrones,20200927,tablet,124
game-of-thrones,20200927,tv,189
breaking-bad,20200927,desktop,357
walking-dead,20200927,mobile,181
walking-dead,20200927,desktop,883
top-gear,20200927,tablet,32
walking-dead,20200927,tv,544
how-i-met-your-mother,20200927,tv,19
how-i-met-your-mother,20200927,tablet,4649
breaking-bad,20200927,tablet,117
breaking-bad,20200927,mobile,96
family-guy,20200927,desktop,7625
breaking-bad,20200927,tv,311
how-i-met-your-mother,20200927,tv,4999
how-i-met-your-mother,20200927,tv,9748
how-i-met-your-mother,20200927,desktop,21128
game-of-thrones,20200927,tv,57
family-guy,20200927,tv,3669
family-guy,20200927,tv,48
top-gear,20200927,mobile,41
how-i-met-your-mother,20200927,mobile,10150
top-gear,20200927,desktop,130
breaking-bad,20200927,tv,136
walking-dead,20200927,tv,1077
top-gear,20200927,tv,62
breaking-bad,20200928,desktop,344
how-i-met-your-mother,20200928,tablet,3864
game-of-thrones,20200928,mobile,155
family-guy,20200928,tv,4397
how-i-met-your-mother,20200928,tv,83
how-i-met-your-mother,20200928,mobile,8068
top-gear,20200928,desktop,173
breaking-bad,20200928,tv,327
how-i-met-your-mother,20200928,desktop,15583
family-guy,20200928,desktop,3845
family-guy,20200928,tv,27
walking-dead,20200928,mobile,131
game-of-thrones,20200928,tv,161
walking-dead,20200928,tv,4
family-guy,20200928,mobile,1058
top-gear,20200928,tablet,37
game-of-thrones,20200928,tablet,96
breaking-bad,20200928,mobile,108
game-of-thrones,20200928,tv,24
top-gear,20200928,mobile,39
walking-dead,20200928,tablet,272
walking-dead,20200928,desktop,603
breaking-bad,20200928,tablet,124
walking-dead,20200928,tv,376
how-i-met-your-mother,20200928,tv,4557
how-i-met-your-mother,20200928,tv,8830
top-gear,20200928,tv,172
top-gear,20200928,tv,47
game-of-thrones,20200928,desktop,472
walking-dead,20200928,tv,920
family-guy,20200928,tv,1875
family-guy,20200928,tablet,829
breaking-bad,20200928,tv,161
top-gear,20200929,tablet,36
walking-dead,20200929,tv,503
how-i-met-your-mother,20200929,mobile,8038
breaking-bad,20200929,tv,399
how-i-met-your-mother,20200929,tv,9507
how-i-met-your-mother,20200929,tablet,3915
breaking-bad,20200929,desktop,373
walking-dead,20200929,desktop,736
walking-dead,20200929,tv,1224
how-i-met-your-mother,20200929,desktop,15026
game-of-thrones,20200929,tv,45
family-guy,20200929,mobile,851
breaking-bad,20200929,tablet,143
walking-dead,20200929,tablet,272
walking-dead,20200929,mobile,193
game-of-thrones,20200929,tv,146
breaking-bad,20200929,tv,6
family-guy,20200929,desktop,2841
breaking-bad,20200929,mobile,166
top-gear,20200929,tv,67
top-gear,20200929,tv,273
game-of-thrones,20200929,mobile,188
walking-dead,20200929,tv,6
game-of-thrones,20200929,tablet,133
family-guy,20200929,tv,3997
family-guy,20200929,tablet,569
top-gear,20200929,desktop,186
top-gear,20200929,mobile,32
family-guy,20200929,tv,1572
breaking-bad,20200929,tv,180
how-i-met-your-mother,20200929,tv,4375
how-i-met-your-mother,20200929,tv,55
family-guy,20200929,tv,39
game-of-thrones,20200929,desktop,587
breaking-bad,20200930,tablet,147
breaking-bad,20200930,mobile,210
top-gear,20200930,mobile,45
how-i-met-your-mother,20200930,mobile,9138
game-of-thrones,20200930,mobile,225
walking-dead,20200930,mobile,265
walking-dead,20200930,tv,648
how-i-met-your-mother,20200930,tv,11440
top-gear,20200930,tv,194
game-of-thrones,20200930,tablet,127
top-gear,20200930,tablet,36
family-guy,20200930,mobile,1083
walking-dead,20200930,tablet,393
breaking-bad,20200930,tv,230
how-i-met-your-mother,20200930,tablet,4011
how-i-met-your-mother,20200930,tv,47
family-guy,20200930,desktop,3759
family-guy,20200930,tv,5682
family-guy,20200930,tablet,735
family-guy,20200930,tv,2348
breaking-bad,20200930,tv,536
walking-dead,20200930,tv,1139
family-guy,20200930,tv,32
top-gear,20200930,desktop,150
walking-dead,20200930,tv,6
breaking-bad,20200930,desktop,570
top-gear,20200930,tv,60
breaking-bad,20200930,tv,1
how-i-met-your-mother,20200930,tv,4824
walking-dead,20200930,desktop,938
game-of-thrones,20200930,desktop,787
game-of-thrones,20200930,tv,51
how-i-met-your-mother,20200930,desktop,18253
game-of-thrones,20200930,tv,179
how-i-met-your-mother,20201001,tablet,3104
breaking-bad,20201001,tablet,146
top-gear,20201001,desktop,237
family-guy,20201001,desktop,3469
family-guy,20201001,tablet,619
walking-dead,20201001,tv,455
game-of-thrones,20201001,desktop,628
walking-dead,20201001,tablet,308
breaking-bad,20201001,tv,363
top-gear,20201001,tv,153
game-of-thrones,20201001,tv,43
top-gear,20201001,tv,75
family-guy,20201001,tv,21
walking-dead,20201001,tv,861
family-guy,20201001,tv,4246
family-guy,20201001,mobile,990
walking-dead,20201001,desktop,718
walking-dead,20201001,tv,3
breaking-bad,20201001,tv,129
how-i-met-your-mother,20201001,tv,8186
game-of-thrones,20201001,tablet,83
family-guy,20201001,tv,1620
game-of-thrones,20201001,mobile,225
how-i-met-your-mother,20201001,mobile,7071
breaking-bad,20201001,mobile,146
top-gear,20201001,mobile,44
how-i-met-your-mother,20201001,tv,71
top-gear,20201001,tv,3
top-gear,20201001,tablet,33
how-i-met-your-mother,20201001,tv,3693
game-of-thrones,20201001,tv,167
walking-dead,20201001,mobile,176
how-i-met-your-mother,20201001,desktop,13171
breaking-bad,20201001,desktop,483
breaking-bad,20201002,mobile,129
top-gear,20201002,desktop,203
game-of-thrones,20201002,tv,58
top-gear,20201002,mobile,46
family-guy,20201002,tv,1273
family-guy,20201002,tablet,522
how-i-met-your-mother,20201002,mobile,5270
family-guy,20201002,tv,16
breaking-bad,20201002,desktop,392
game-of-thrones,20201002,desktop,593
breaking-bad,20201002,tv,261
how-i-met-your-mother,20201002,tablet,2675
how-i-met-your-mother,20201002,tv,2811
how-i-met-your-mother,20201002,tv,6092
family-guy,20201002,desktop,2721
top-gear,20201002,tv,1
family-guy,20201002,mobile,934
breaking-bad,20201002,tablet,132
how-i-met-your-mother,20201002,tv,51
top-gear,20201002,tablet,61
how-i-met-your-mother,20201002,desktop,10475
top-gear,20201002,tv,209
game-of-thrones,20201002,tv,162
walking-dead,20201002,tv,555
game-of-thrones,20201002,tablet,130
top-gear,20201002,tv,52
walking-dead,20201002,tablet,392
walking-dead,20201002,mobile,240
walking-dead,20201002,desktop,927
breaking-bad,20201002,tv,142
family-guy,20201002,tv,3556
walking-dead,20201002,tv,1040
game-of-thrones,20201002,mobile,216
walking-dead,20201002,tv,6
top-gear,20201003,tv,2
family-guy,20201003,desktop,11322
walking-dead,20201003,desktop,682
how-i-met-your-mother,20201003,tv,1979
family-guy,20201003,tv,13192
how-i-met-your-mother,20201003,tablet,1905
how-i-met-your-mother,20201003,mobile,3956
family-guy,20201003,tv,5147
top-gear,20201003,tv,167
game-of-thrones,20201003,tv,109
game-of-thrones,20201003,tablet,82
game-of-thrones,20201003,mobile,189
breaking-bad,20201003,mobile,106
walking-dead,20201003,tablet,211
top-gear,20201003,desktop,172
